name,id,url,source,download_format,sf_compatible,browser_compatible,spatial_filtering,temporal_filtering,NEW_PROVIDER,NEW_PROVIDER_TYPE,provider_name,provider_type,environment,spatial_filtering_clean,temporal_filtering_clean,sf_compatible_clean,Cefas_holding_id_name,Cefas_holding_ID,Second level,Third Level,Fourth Level,Unnamed: 22,spatial_filter_type,epsg_code
Shellfish Non Quota Stocks Data D3UKMS,cefas_13150_json,https://data-api.cefas.co.uk/api/recordsets/13150/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/22212,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Coastal,No,No,Yes,Fish and Shellfish Stock Assessments Data for the UK Marine Strategy 2024 Assessment of Descriptor 3,13150,Fisheries Science,Fish and Shellfish Stock Assessments Data for the UK Marine Strategy 2024 Assessment of Descriptor 3,,,,
Shoreham Tyne Thames Macrobenthos 2000 2006,cefas_11205_json,https://data-api.cefas.co.uk/api/recordsets/11205/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/20342,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Coastal,No,No,Yes,"Macrobenthos Data from Shoreham, the Tyne and the Thames Estuaries, UK, - 2000 to 2006",11205,Benthic & Planktonic Ecology,"Macrobenthos Data from Shoreham, the Tyne and the Thames Estuaries, UK, - 2000 to 2006",,,,
Shoreham Tyne Thames Macrobenthos 2000 2006 Dw C E Mo F,cefas_11292_json,https://data-api.cefas.co.uk/api/recordsets/11292/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/20342,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Coastal,No,No,Yes,"Macrobenthos Data from Shoreham, the Tyne and the Thames Estuaries, UK, - 2000 to 2006",11292,Benthic & Planktonic Ecology,"Macrobenthos Data from Shoreham, the Tyne and the Thames Estuaries, UK, - 2000 to 2006",,,,
Shoreham Tyne Thames Macrobenthos 2000 2006 Dw C Events,cefas_11206_json,https://data-api.cefas.co.uk/api/recordsets/11206/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/20342,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Coastal,No,No,Yes,"Macrobenthos Data from Shoreham, the Tyne and the Thames Estuaries, UK, - 2000 to 2006",11206,Benthic & Planktonic Ecology,"Macrobenthos Data from Shoreham, the Tyne and the Thames Estuaries, UK, - 2000 to 2006",,,,
Shoreham Tyne Thames Macrobenthos 2000 2006 Dw C Occurrences,cefas_11291_json,https://data-api.cefas.co.uk/api/recordsets/11291/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/20342,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Coastal,No,No,Yes,"Macrobenthos Data from Shoreham, the Tyne and the Thames Estuaries, UK, - 2000 to 2006",11291,Benthic & Planktonic Ecology,"Macrobenthos Data from Shoreham, the Tyne and the Thames Estuaries, UK, - 2000 to 2006",,,,
Smart Buoy Phytoplankton Data 2001 to 2017,cefas_11776_json,https://data-api.cefas.co.uk/api/recordsets/11776/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/19624,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Marine,No,No,Yes,SmartBuoy Marine Observational Network - UK Waters Phytoplankton Data - 2001-2017,11776,Physical & Chemical Oceanography,SmartBuoy Marine Observational Network - UK Waters Phytoplankton Data - 2001-2017,,,,
Smart Buoy Phytoplankton Data 2001 to 2017 Dw C E Mo F,cefas_11663_json,https://data-api.cefas.co.uk/api/recordsets/11663/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/19624,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Marine,No,No,Yes,SmartBuoy Marine Observational Network - UK Waters Phytoplankton Data - 2001-2017,11663,Physical & Chemical Oceanography,SmartBuoy Marine Observational Network - UK Waters Phytoplankton Data - 2001-2017,,,,
Smart Buoy Phytoplankton Data 2001 to 2017 Dw C Events,cefas_11668_json,https://data-api.cefas.co.uk/api/recordsets/11668/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/19624,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Marine,No,No,Yes,SmartBuoy Marine Observational Network - UK Waters Phytoplankton Data - 2001-2017,11668,Physical & Chemical Oceanography,SmartBuoy Marine Observational Network - UK Waters Phytoplankton Data - 2001-2017,,,,
Smart Buoy Phytoplankton Data 2001 to 2017 Dw C Occurrences,cefas_11665_json,https://data-api.cefas.co.uk/api/recordsets/11665/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/19624,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Marine,No,No,Yes,SmartBuoy Marine Observational Network - UK Waters Phytoplankton Data - 2001-2017,11665,Physical & Chemical Oceanography,SmartBuoy Marine Observational Network - UK Waters Phytoplankton Data - 2001-2017,,,,
Smart Buoy Phytoplankton Data 2001 to 2017 Osparformat,cefas_11779_json,https://data-api.cefas.co.uk/api/recordsets/11779/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/19624,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Marine,No,No,Yes,SmartBuoy Marine Observational Network - UK Waters Phytoplankton Data - 2001-2017,11779,Physical & Chemical Oceanography,SmartBuoy Marine Observational Network - UK Waters Phytoplankton Data - 2001-2017,,,,
Smart Buoy Phytoplankton Data 2018 to 2019 Osparformat,cefas_11780_json,https://data-api.cefas.co.uk/api/recordsets/11780/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/21250,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Marine,No,No,Yes,SmartBuoy Marine Observational Network - UK Waters Phytoplankton Data - 2018-2019,11780,Physical & Chemical Oceanography,SmartBuoy Marine Observational Network - UK Waters Phytoplankton Data - 2018-2019,,,,
Smart Buoy Phytoplankton Data 2018 to 2019 V2,cefas_11774_json,https://data-api.cefas.co.uk/api/recordsets/11774/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/21250,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Marine,No,No,Yes,SmartBuoy Marine Observational Network - UK Waters Phytoplankton Data - 2018-2019,11774,Physical & Chemical Oceanography,SmartBuoy Marine Observational Network - UK Waters Phytoplankton Data - 2018-2019,,,,
Smartbuoy Phytoplankton Data 2020 to Aug 2023,cefas_12812_json,https://data-api.cefas.co.uk/api/recordsets/12812/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/21798,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Marine,No,No,Yes,SmartBuoy Marine Observational Network - UK Waters Phytoplankton Data 2020 - 2023,12812,Physical & Chemical Oceanography,SmartBuoy Marine Observational Network - UK Waters Phytoplankton Data 2020 - 2023,,,,
Spatial Statistics Charts - All Regions Charts,cefas_2516_json,https://data-api.cefas.co.uk/api/recordsets/2516/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/2661,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Marine,No,No,Yes,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,2516,Fisheries Science,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,,,,
Spatial Statistics Charts - Pelagic Data,cefas_2514_json,https://data-api.cefas.co.uk/api/recordsets/2514/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/2661,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Marine,No,No,Yes,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,2514,Fisheries Science,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,,,,
Spatial Statistics Charts - Region Iv - Motor Line Data,cefas_2507_json,https://data-api.cefas.co.uk/api/recordsets/2507/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/2661,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Marine,No,No,Yes,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,2507,Fisheries Science,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,,,,
Spatial Statistics Charts - Region Iv - Motor Seine Data,cefas_2503_json,https://data-api.cefas.co.uk/api/recordsets/2503/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/2661,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Marine,No,No,Yes,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,2503,Fisheries Science,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,,,,
Spatial Statistics Charts - Region Iv - Motor Trawl Data,cefas_2902_json,https://data-api.cefas.co.uk/api/recordsets/2902/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/2661,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Marine,No,No,Yes,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,2902,Fisheries Science,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,,,,
Spatial Statistics Charts - Region Iv - Sail Trawl Data,cefas_2512_json,https://data-api.cefas.co.uk/api/recordsets/2512/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/2661,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Marine,No,No,Yes,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,2512,Fisheries Science,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,,,,
Spatial Statistics Charts - Region Iv - Steam Line Data,cefas_2513_json,https://data-api.cefas.co.uk/api/recordsets/2513/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/2661,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Marine,No,No,Yes,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,2513,Fisheries Science,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,,,,
Spatial Statistics Charts - Region Iv - Steam Seine Data,cefas_2511_json,https://data-api.cefas.co.uk/api/recordsets/2511/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/2661,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Marine,No,No,Yes,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,2511,Fisheries Science,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,,,,
Spatial Statistics Charts - Region Iv - Steam Trawl Data,cefas_2510_json,https://data-api.cefas.co.uk/api/recordsets/2510/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/2661,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Marine,No,No,Yes,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,2510,Fisheries Science,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,,,,
Spatial Statistics Charts - Region Va - Trawl Data,cefas_2506_json,https://data-api.cefas.co.uk/api/recordsets/2506/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/2661,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Marine,No,No,Yes,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,2506,Fisheries Science,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,,,,
Spatial Statistics Charts - Region Vb - Trawl Data,cefas_2515_json,https://data-api.cefas.co.uk/api/recordsets/2515/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/2661,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Marine,No,No,Yes,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,2515,Fisheries Science,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,,,,
Spatial Statistics Charts - Region Vi - Motor Seine Data,cefas_2520_json,https://data-api.cefas.co.uk/api/recordsets/2520/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/2661,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Marine,No,No,Yes,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,2520,Fisheries Science,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,,,,
Spatial Statistics Charts - Region Vi - Motor Trawl Data,cefas_2504_json,https://data-api.cefas.co.uk/api/recordsets/2504/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/2661,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Marine,No,No,Yes,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,2504,Fisheries Science,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,,,,
Spatial Statistics Charts - Region Vi - Steam Trawl Data,cefas_2509_json,https://data-api.cefas.co.uk/api/recordsets/2509/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/2661,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Marine,No,No,Yes,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,2509,Fisheries Science,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,,,,
Spatial Statistics Charts - Region Vii - Motor Seine Data,cefas_2508_json,https://data-api.cefas.co.uk/api/recordsets/2508/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/2661,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Marine,No,No,Yes,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,2508,Fisheries Science,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,,,,
Spatial Statistics Charts - Region Vii - Motor Trawl Data,cefas_2518_json,https://data-api.cefas.co.uk/api/recordsets/2518/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/2661,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Marine,No,No,Yes,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,2518,Fisheries Science,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,,,,
Spatial Statistics Charts - Scottish Data,cefas_2517_json,https://data-api.cefas.co.uk/api/recordsets/2517/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/2661,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Marine,No,No,Yes,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,2517,Fisheries Science,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,,,,
Spatial Statistics Charts - Tonnage Data,cefas_2505_json,https://data-api.cefas.co.uk/api/recordsets/2505/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/2661,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Marine,No,No,Yes,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,2505,Fisheries Science,Catalogue of Defra Historical Catch and Effort Charts: Six Decades of Detailed Spatial Statistics for British Fisheries,,,,
Spawning Data 2010,cefas_11630_json,https://data-api.cefas.co.uk/api/recordsets/11630/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/153,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Marine,No,No,Yes,Spawning and Nursery Grounds Layers for Selected Fish in UK Waters - 2010,11630,Fisheries Science,Spawning and Nursery Grounds Layers for Selected Fish in UK Waters - 2010,,,,
Spawning Grounds 1998,cefas_11633_json,https://data-api.cefas.co.uk/api/recordsets/11633/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/149,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Marine,No,No,Yes,Fisheries Spawning and Nursery Areas 'Fishery Sensitivity Maps in British Waters' Geographic Information System Layers - 1998,11633,Fisheries Science,Fisheries Spawning and Nursery Areas 'Fishery Sensitivity Maps in British Waters' Geographic Information System Layers - 1998,,,,
Spawning Grounds 2010,cefas_11631_json,https://data-api.cefas.co.uk/api/recordsets/11631/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/153,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Marine,No,No,Yes,Spawning and Nursery Grounds Layers for Selected Fish in UK Waters - 2010,11631,Fisheries Science,Spawning and Nursery Grounds Layers for Selected Fish in UK Waters - 2010,,,,
Species,cefas_13110_json,https://data-api.cefas.co.uk/api/recordsets/13110/data/1,https://data.cefas.co.uk/view/22202,zip,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Marine,No,No,Yes,Species Distribution Model Agreement Data for 19 Vulnerable Marine Species Under Future Climate Change Scenarios in Northwest Europe from - 2020 to 2100,13110,"Climate Change, Conservation & Human Impacts",Species Distribution Model Agreement Data for 19 Vulnerable Marine Species Under Future Climate Change Scenarios in Northwest Europe from - 2020 to 2100,,,,
Spi Ct Stock data2 281117,cefas_10231_json,https://data-api.cefas.co.uk/api/recordsets/10231/data?page=1&resultsPerPage=20000,https://data.cefas.co.uk/view/18741,json,F,T,F,F,CEFAS,Executive Agency,CEFAS,UK Government,Marine,No,No,Yes,UK ICES Fish Stock and Shellfish Stock Assessment Data - 2017,10231,Fisheries Science,UK ICES Fish Stock and Shellfish Stock Assessment Data - 2017,,,,
